"","date","produced_items","cost","cost.prev_month","cost.change_prev_month","cost.prev_year","cost.change_prev_year","orders_count","revenue","complaints_opened","complaints_closed","users_active","users_dropped_out","profit","profit.prev_month","profit.change_prev_month","profit.prev_year","profit.change_prev_year","orders_count.prev_month","orders_count.change_prev_month","orders_count.prev_year","orders_count.change_prev_year","revenue.prev_month","revenue.change_prev_month","revenue.prev_year","revenue.change_prev_year","produced_items.prev_month","produced_items.change_prev_month","produced_items.prev_year","produced_items.change_prev_year","users_active.prev_month","users_active.change_prev_month","users_active.prev_year","users_active.change_prev_year","users_dropped_out.prev_month","users_dropped_out.change_prev_month","users_dropped_out.prev_year","users_dropped_out.change_prev_year","complaints_opened.prev_month","complaints_opened.change_prev_month","complaints_opened.prev_year","complaints_opened.change_prev_year","complaints_closed.prev_month","complaints_closed.change_prev_month","complaints_closed.prev_year","complaints_closed.change_prev_year"
"923",2018-07-11,114,672,642,30,546,126,247,3952,93,86,873,171,3280,2750,530,2926,354,212,35,217,30,3392,560,3472,480,109,5,93,21,768,105,783,90,143,28,163,8,82,11,94,-1,74,12,78,8
"924",2018-07-12,97,570,564,6,630,-60,196,3136,96,80,720,146,2566,3148,-582,3434,-868,232,-36,254,-58,3712,-576,4064,-928,96,1,107,-10,828,-108,894,-174,165,-19,175,-29,95,1,87,9,77,3,81,-1
"925",2018-07-13,93,546,684,-138,696,-150,205,3280,85,75,747,146,2734,2900,-166,3304,-570,224,-19,250,-45,3584,-304,4000,-720,116,-23,118,-25,804,-57,882,-135,176,-30,174,-28,87,-2,93,-8,81,-6,78,-3
"926",2018-07-14,110,648,546,102,600,48,271,4336,98,87,945,173,3688,2670,1018,2952,736,201,70,222,49,3216,1120,3552,784,93,17,102,8,735,210,798,147,150,23,166,7,91,7,89,9,73,14,80,7
"927",2018-07-15,119,702,600,102,636,66,208,3328,91,75,756,162,2626,4424,-1798,3812,-1186,314,-106,278,-70,5024,-1696,4448,-1120,102,17,108,11,1074,-318,966,-210,203,-41,184,-22,100,-9,96,-5,89,-14,78,-3
"928",2018-07-16,115,678,528,150,588,90,263,4208,95,83,921,191,3530,3232,298,3412,118,235,28,250,13,3760,448,4000,208,90,25,100,15,837,84,882,39,166,25,172,19,89,6,94,1,77,6,82,1
"929",2018-07-17,110,648,672,-24,678,-30,270,4320,82,76,942,182,3672,2272,1400,3130,542,184,86,238,32,2944,1376,3808,512,114,-4,115,-5,684,258,846,96,142,40,190,-8,100,-18,86,-4,88,-12,77,-1
"930",2018-07-18,91,534,708,-174,654,-120,261,4176,97,80,915,180,3642,2668,974,2402,1240,211,50,191,70,3376,800,3056,1120,120,-29,111,-20,765,150,705,210,150,30,136,44,78,19,90,7,71,9,79,1
"931",2018-07-19,114,672,546,126,546,126,236,3776,93,85,840,157,3104,3262,-158,3598,-494,238,-2,259,-23,3808,-32,4144,-368,93,21,93,21,846,-6,909,-69,177,-20,170,-13,89,4,82,11,74,11,69,16
"932",2018-07-20,99,582,546,36,672,-90,244,3904,87,72,864,173,3322,3694,-372,2800,522,265,-21,217,27,4240,-336,3472,432,93,6,114,-15,927,-63,783,81,174,-1,169,4,87,0,88,-1,76,-4,74,-2
"933",2018-07-21,120,708,702,6,684,24,226,3616,86,78,810,167,2908,3234,-326,2916,-8,246,-20,225,1,3936,-320,3600,16,119,1,116,4,870,-60,807,3,172,-5,161,6,86,0,96,-10,75,3,83,-5
"934",2018-07-22,116,684,696,-12,654,30,215,3440,91,78,777,169,2756,3944,-1188,2994,-238,290,-75,228,-13,4640,-1200,3648,-208,118,-2,111,5,1002,-225,816,-39,191,-22,148,21,88,3,88,3,77,1,77,1
"935",2018-07-23,111,654,612,42,696,-42,259,4144,89,77,909,172,3490,3084,406,3384,106,231,28,255,4,3696,448,4080,64,104,7,118,-7,825,84,897,12,181,-9,175,-3,88,1,85,4,75,2,74,3
"936",2018-07-24,114,672,696,-24,684,-12,206,3296,87,74,750,149,2624,2952,-328,3204,-580,228,-22,243,-37,3648,-352,3888,-592,118,-4,116,-2,816,-66,861,-111,146,3,180,-31,93,-6,87,0,76,-2,76,-2
"937",2018-07-25,114,672,540,132,690,-18,287,4592,100,84,993,207,3920,3444,476,3070,850,249,38,235,52,3984,608,3760,832,92,22,117,-3,879,114,837,156,185,22,175,32,83,17,92,8,75,9,78,6
"938",2018-07-26,91,534,558,-24,660,-126,198,3168,89,81,726,139,2634,2770,-136,3724,-1090,208,-10,274,-76,3328,-160,4384,-1216,95,-4,112,-21,756,-30,954,-228,159,-20,178,-39,95,-6,93,-4,81,0,83,-2
"939",2018-07-27,92,540,636,-96,546,-6,232,3712,92,80,828,176,3172,3076,96,3566,-394,232,0,257,-25,3712,0,4112,-400,108,-16,93,-1,828,0,903,-75,154,22,183,-7,98,-6,90,2,85,-5,77,3
"940",2018-07-28,102,600,666,-66,672,-72,238,3808,92,80,846,155,3208,3094,114,3504,-296,235,3,261,-23,3760,48,4176,-368,113,-11,114,-12,837,9,915,-69,164,-9,182,-27,91,1,98,-6,83,-3,85,-5
"941",2018-07-29,115,678,600,78,582,96,224,3584,89,75,804,159,2906,2872,34,3306,-400,217,7,243,-19,3472,112,3888,-304,102,13,99,16,783,21,861,-57,166,-7,183,-24,94,-5,89,0,77,-2,80,-5
"942",2018-07-30,120,708,570,138,540,168,220,3520,84,74,792,160,2812,2646,166,3412,-600,201,19,247,-27,3216,304,3952,-432,97,23,92,28,735,57,873,-81,142,18,158,2,81,3,83,1,73,1,73,1
"943",2018-07-31,106,624,NA,NA,618,6,294,4704,89,76,1014,200,4080,NA,NA,2358,1722,NA,NA,186,108,NA,NA,2976,1728,NA,NA,105,1,NA,NA,690,324,NA,NA,159,41,NA,NA,94,-5,NA,NA,80,-4
"944",2018-08-01,101,594,570,24,594,0,272,4352,90,77,948,183,3758,3142,616,3518,240,232,40,257,15,3712,640,4112,240,97,4,101,0,828,120,903,45,174,9,168,15,94,-4,88,2,79,-2,74,3
"945",2018-08-02,108,636,618,18,624,12,219,3504,94,80,789,164,2868,3862,-994,3232,-364,280,-61,241,-22,4480,-976,3856,-352,105,3,106,2,972,-183,855,-66,193,-29,167,-3,81,13,90,4,73,7,82,-2
"946",2018-08-03,120,708,690,18,630,78,198,3168,86,79,726,138,2460,2350,110,2682,-222,190,8,207,-9,3040,128,3312,-144,117,3,107,13,702,24,753,-27,143,-5,155,-17,90,-4,84,2,76,3,69,10
"947",2018-08-04,91,534,534,0,528,6,234,3744,84,73,834,178,3210,2954,256,3456,-246,218,16,249,-15,3488,256,3984,-240,91,0,90,1,786,48,879,-45,167,11,175,3,85,-1,83,1,75,-2,71,2
"948",2018-08-05,113,666,570,96,576,90,213,3408,95,77,771,157,2742,4070,-1328,3280,-538,290,-77,241,-28,4640,-1232,3856,-448,97,16,98,15,1002,-231,855,-84,186,-29,171,-14,92,3,82,13,75,2,70,7
"949",2018-08-06,96,564,642,-78,690,-126,260,4160,85,79,912,177,3596,2878,718,3086,510,220,40,236,24,3520,640,3776,384,109,-13,117,-21,792,120,840,72,169,8,168,9,94,-9,95,-10,83,-4,81,-2
"950",2018-08-07,101,594,558,36,612,-18,254,4064,93,75,894,178,3470,3090,380,2716,754,228,26,208,46,3648,416,3328,736,95,6,104,-3,816,78,756,138,153,25,152,26,93,0,97,-4,80,-5,84,-9
"951",2018-08-08,90,528,702,-174,636,-108,242,3872,94,85,858,174,3344,2978,366,3300,44,230,12,246,-4,3680,192,3936,-64,119,-29,108,-18,822,36,870,-12,166,8,182,-8,83,11,80,14,76,9,74,11
"952",2018-08-09,92,540,636,-96,696,-156,260,4160,87,76,912,175,3620,2996,624,3384,236,227,33,255,5,3632,528,4080,80,108,-16,118,-26,813,99,897,15,174,1,187,-12,86,1,85,2,70,6,68,8
"953",2018-08-10,111,654,660,-6,576,78,254,4064,91,77,894,180,3410,3116,294,2400,1010,236,18,186,68,3776,288,2976,1088,112,-1,98,13,840,54,690,204,171,9,138,42,95,-4,83,8,82,-5,73,4
"954",2018-08-11,113,666,672,-6,588,78,231,3696,86,73,825,187,3030,3280,-250,2596,434,247,-16,199,32,3952,-256,3184,512,114,-1,100,13,873,-48,729,96,171,16,144,43,93,-7,92,-6,86,-13,79,-6
"955",2018-08-12,115,678,570,108,642,36,284,4544,92,81,984,181,3866,2566,1300,2846,1020,196,88,218,66,3136,1408,3488,1056,97,18,109,6,720,264,786,198,146,35,137,44,96,-4,93,-1,80,1,82,-1
"956",2018-08-13,91,534,546,-12,564,-30,215,3440,94,86,777,163,2906,2734,172,2764,142,205,10,208,7,3280,160,3328,112,93,-2,96,-5,747,30,756,21,146,17,163,0,85,9,95,-1,75,11,84,2
"957",2018-08-14,116,684,648,36,612,72,283,4528,90,76,981,181,3844,3688,156,3324,520,271,12,246,37,4336,192,3936,592,110,6,104,12,945,36,870,111,173,8,181,0,98,-8,97,-7,87,-11,84,-8
"958",2018-08-15,114,672,702,-30,576,96,242,3872,95,85,858,182,3200,2626,574,3168,32,208,34,234,8,3328,544,3744,128,119,-5,98,16,756,102,834,24,162,20,169,13,91,4,84,11,75,10,74,11
"959",2018-08-16,107,630,678,-48,642,-12,193,3088,96,80,711,132,2458,3530,-1072,3342,-884,263,-70,249,-56,4208,-1120,3984,-896,115,-8,109,-2,921,-210,879,-168,191,-59,165,-33,95,1,95,1,83,-3,80,0
"960",2018-08-17,111,654,648,6,600,54,189,3024,91,81,699,152,2370,3672,-1302,3384,-1014,270,-81,249,-60,4320,-1296,3984,-960,110,1,102,9,942,-243,879,-180,182,-30,189,-37,82,9,96,-5,76,5,83,-2
"961",2018-08-18,98,576,534,42,672,-96,265,4240,89,75,927,176,3664,3642,22,2736,928,261,4,213,52,4176,64,3408,832,91,7,114,-16,915,12,771,156,180,-4,139,37,97,-8,99,-10,80,-5,89,-14
"962",2018-08-19,97,570,672,-102,558,12,277,4432,94,80,963,191,3862,3104,758,2930,932,236,41,218,59,3776,656,3488,944,114,-17,95,2,840,123,786,177,157,34,164,27,93,1,86,8,85,-5,75,5
"963",2018-08-20,114,672,582,90,660,12,232,3712,88,80,828,171,3040,3322,-282,3052,-12,244,-12,232,0,3904,-192,3712,0,99,15,112,2,864,-36,828,0,173,-2,154,17,87,1,87,1,72,8,75,5
"964",2018-08-21,90,528,708,-180,534,-6,244,3904,92,76,864,168,3376,2908,468,3466,-90,226,18,250,-6,3616,288,4000,-96,120,-30,91,-1,810,54,882,-18,167,1,188,-20,86,6,91,1,78,-2,79,-3
"965",2018-08-22,119,702,684,18,606,96,240,3840,89,77,852,179,3138,2756,382,4370,-1232,215,25,311,-71,3440,400,4976,-1136,116,3,103,16,777,75,1065,-213,169,10,199,-20,91,-2,91,-2,78,-1,79,-2
"966",2018-08-23,91,534,654,-120,684,-150,228,3648,100,88,816,171,3114,3490,-376,2532,582,259,-31,201,27,4144,-496,3216,432,111,-20,116,-25,909,-93,735,81,172,-1,161,10,89,11,97,3,77,11,83,5
"967",2018-08-24,92,540,672,-132,690,-150,267,4272,93,81,933,175,3732,2624,1108,3566,166,206,61,266,1,3296,976,4256,16,114,-22,117,-25,750,183,930,3,149,26,183,-8,87,6,85,8,74,7,74,7
"968",2018-08-25,116,684,672,12,690,-6,225,3600,86,76,807,177,2916,3920,-1004,3550,-634,287,-62,265,-40,4592,-992,4240,-640,114,2,117,-1,993,-186,927,-120,207,-30,186,-9,100,-14,89,-3,84,-8,79,-3
"969",2018-08-26,113,666,534,132,684,-18,271,4336,89,79,945,169,3670,2634,1036,3508,162,198,73,262,9,3168,1168,4192,144,91,22,116,-3,726,219,918,27,139,30,180,-11,89,0,84,5,81,-2,72,7
"970",2018-08-27,92,540,540,0,588,-48,228,3648,84,72,816,180,3108,3172,-64,3444,-336,232,-4,252,-24,3712,-64,4032,-384,92,0,100,-8,828,-12,888,-72,176,4,185,-5,92,-8,93,-9,80,-8,79,-7
"971",2018-08-28,110,648,600,48,678,-30,198,3168,92,76,726,150,2520,3208,-688,2506,14,238,-40,199,-1,3808,-640,3184,-16,102,8,115,-5,846,-120,729,-3,155,-5,154,-4,92,0,90,2,80,-4,77,-1
"972",2018-08-29,90,528,678,-150,594,-66,249,3984,90,79,879,175,3456,2906,550,3118,338,224,25,232,17,3584,400,3712,272,115,-25,101,-11,804,75,828,51,159,16,154,21,89,1,89,1,75,4,75,4
"973",2018-08-30,120,708,708,0,594,114,271,4336,83,72,945,169,3628,2812,816,3054,574,220,51,228,43,3520,816,3648,688,120,0,101,19,792,153,816,129,160,9,166,3,84,-1,82,1,74,-2,71,1
"974",2018-08-31,90,528,624,-96,528,0,208,3328,88,80,756,167,2800,4080,-1280,3776,-976,294,-86,269,-61,4704,-1376,4304,-976,106,-16,90,0,1014,-258,939,-183,200,-33,183,-16,89,-1,91,-3,76,4,83,-3
"975",2018-09-01,112,660,594,66,648,12,244,3904,89,71,864,167,3244,3758,-514,3224,20,272,-28,242,2,4352,-448,3872,32,101,11,110,2,948,-84,858,6,183,-16,175,-8,90,-1,92,-3,77,-6,79,-8
"976",2018-09-02,96,564,636,-72,624,-60,219,3504,93,81,789,166,2940,2868,72,2720,220,219,0,209,10,3504,0,3344,160,108,-12,106,-10,789,0,759,30,164,2,149,17,94,-1,87,6,80,1,74,7
"977",2018-09-03,104,612,708,-96,576,36,178,2848,89,82,666,130,2236,2460,-224,3168,-932,198,-20,234,-56,3168,-320,3744,-896,120,-16,98,6,726,-60,834,-168,138,-8,168,-38,86,3,94,-5,79,3,79,3
"978",2018-09-04,116,684,534,150,660,24,258,4128,98,86,906,173,3444,3210,234,3116,328,234,24,236,22,3744,384,3776,352,91,25,112,4,834,72,840,66,178,-5,168,5,84,14,86,12,73,13,77,9
"979",2018-09-05,107,630,666,-36,654,-24,252,4032,93,78,888,189,3402,2742,660,3522,-120,213,39,261,-9,3408,624,4176,-144,113,-6,111,-4,771,117,915,-27,157,32,175,14,95,-2,95,-2,77,1,81,-3
"980",2018-09-06,92,540,564,-24,630,-90,205,3280,82,73,747,132,2740,3596,-856,3258,-518,260,-55,243,-38,4160,-880,3888,-608,96,-4,107,-15,912,-165,861,-114,177,-45,183,-51,85,-3,87,-5,79,-6,78,-5
"981",2018-09-07,100,588,594,-6,612,-24,238,3808,84,68,846,186,3220,3470,-250,3900,-680,254,-16,282,-44,4064,-256,4512,-704,101,-1,104,-4,894,-48,978,-132,178,8,184,2,93,-9,82,2,75,-7,70,-2
"982",2018-09-08,90,528,528,0,546,-18,252,4032,96,88,888,169,3504,3344,160,2958,546,242,10,219,33,3872,160,3504,528,90,0,93,-3,858,30,789,99,174,-5,171,-2,94,2,87,9,85,3,74,14
"983",2018-09-09,93,546,540,6,594,-48,277,4432,86,73,963,190,3886,3620,266,3630,256,260,17,264,13,4160,272,4224,208,92,1,101,-8,912,51,924,39,175,15,175,15,87,-1,95,-9,76,-3,80,-7
"984",2018-09-10,90,528,654,-126,648,-120,209,3344,85,74,759,143,2816,3410,-594,3720,-904,254,-45,273,-64,4064,-720,4368,-1024,111,-21,110,-20,894,-135,951,-192,180,-37,189,-46,91,-6,90,-5,77,-3,79,-5
"985",2018-09-11,102,600,666,-66,642,-42,299,4784,91,79,1029,205,4184,3030,1154,3806,378,231,68,278,21,3696,1088,4448,336,113,-11,109,-7,825,204,966,63,187,18,191,14,86,5,92,-1,73,6,81,-2
"986",2018-09-12,108,636,678,-42,534,102,267,4272,81,70,933,192,3636,3866,-230,3690,-54,284,-17,264,3,4544,-272,4224,48,115,-7,91,17,984,-51,924,9,181,11,188,4,92,-11,91,-10,81,-11,78,-8
"987",2018-09-13,105,618,534,84,576,42,211,3376,84,72,765,150,2758,2906,-148,3632,-874,215,-4,263,-52,3440,-64,4208,-832,91,14,98,7,777,-12,921,-156,163,-13,194,-44,94,-10,91,-7,86,-14,80,-8
"988",2018-09-14,108,636,684,-48,702,-66,194,3104,90,76,714,153,2468,3844,-1376,3202,-734,283,-89,244,-50,4528,-1424,3904,-800,116,-8,119,-11,981,-267,864,-150,181,-28,174,-21,90,0,96,-6,76,0,83,-7
"989",2018-09-15,113,666,672,-6,558,108,291,4656,85,73,1005,197,3990,3200,790,2722,1268,242,49,205,86,3872,784,3280,1376,114,-1,95,18,858,147,747,258,182,15,148,49,95,-10,89,-4,85,-12,82,-9
"990",2018-09-16,117,690,630,60,642,48,205,3280,94,83,747,146,2590,2458,132,3390,-800,193,12,252,-47,3088,192,4032,-752,107,10,109,8,711,36,888,-141,132,14,171,-25,96,-2,96,-2,80,3,81,2
"991",2018-09-17,101,594,654,-60,678,-84,222,3552,85,73,798,168,2958,2370,588,2394,564,189,33,192,30,3024,528,3072,480,111,-10,115,-14,699,99,708,90,152,16,138,30,91,-6,89,-4,81,-8,80,-7
"992",2018-09-18,104,612,576,36,600,12,267,4272,90,78,933,174,3660,3664,-4,3144,516,265,2,234,33,4240,32,3744,528,98,6,102,2,927,6,834,99,176,-2,178,-4,89,1,88,2,75,3,72,6
"993",2018-09-19,119,702,570,132,558,144,237,3792,92,78,843,174,3090,3862,-772,3426,-336,277,-40,249,-12,4432,-640,3984,-192,97,22,95,24,963,-120,879,-36,191,-17,181,-7,94,-2,95,-3,80,-2,81,-3
"994",2018-09-20,114,672,672,0,534,138,262,4192,84,73,918,193,3520,3040,480,3130,390,232,30,229,33,3712,480,3664,528,114,0,91,23,828,90,819,99,171,22,162,31,88,-4,85,-1,80,-7,76,-3
"995",2018-09-21,94,552,528,24,708,-156,259,4144,97,84,909,190,3592,3376,216,2604,988,244,15,207,52,3904,240,3312,832,90,4,120,-26,864,45,753,156,168,22,154,36,92,5,91,6,76,8,82,2
"996",2018-09-22,90,528,702,-174,648,-120,213,3408,90,79,771,151,2880,3138,-258,2616,264,240,-27,204,9,3840,-432,3264,144,119,-29,110,-20,852,-81,744,27,179,-28,135,16,89,1,92,-2,77,2,74,5
"997",2018-09-23,104,612,534,78,546,66,219,3504,88,77,789,159,2892,3114,-222,3742,-850,228,-9,268,-49,3648,-144,4288,-784,91,13,93,11,816,-27,936,-147,171,-12,184,-25,100,-12,88,0,88,-11,81,-4
"998",2018-09-24,98,576,540,36,642,-66,271,4336,96,82,945,181,3760,3732,28,2814,946,267,4,216,55,4272,64,3456,880,92,6,109,-11,933,12,780,165,175,6,158,23,93,3,94,2,81,1,78,4
"999",2018-09-25,114,672,684,-12,570,102,253,4048,78,69,891,170,3376,2916,460,3334,42,225,28,244,9,3600,448,3904,144,116,-2,97,17,807,84,864,27,177,-7,169,1,86,-8,87,-9,76,-7,77,-8
"1000",2018-09-26,96,564,666,-102,528,36,305,4880,90,72,1047,203,4316,3670,646,3152,1164,271,34,230,75,4336,544,3680,1200,113,-17,90,6,945,102,822,225,169,34,170,33,89,1,84,6,79,-7,71,1
"1001",2018-09-27,106,624,540,84,612,12,234,3744,95,85,834,174,3120,3108,12,2524,596,228,6,196,38,3648,96,3136,608,92,14,104,2,816,18,720,114,180,-6,160,14,84,11,94,1,72,13,81,4
"1002",2018-09-28,116,684,648,36,654,30,228,3648,94,84,816,174,2964,2520,444,2706,258,198,30,210,18,3168,480,3360,288,110,6,111,5,726,90,762,54,150,24,139,35,92,2,93,1,76,8,81,3
"1003",2018-09-29,110,648,528,120,666,-18,294,4704,89,75,1014,182,4056,3456,600,3478,578,249,45,259,35,3984,720,4144,560,90,20,113,-3,879,135,909,105,175,7,174,8,90,-1,92,-3,79,-4,79,-4
"1004",2018-09-30,90,528,708,-180,642,-114,220,3520,90,80,792,179,2992,3628,-636,3102,-110,271,-51,234,-14,4336,-816,3744,-224,120,-30,109,-19,945,-153,834,-42,169,10,174,5,83,7,91,-1,72,8,79,1
"1005",2018-10-01,118,696,660,36,534,162,227,3632,96,82,813,154,2936,3244,-308,2730,206,244,-17,204,23,3904,-272,3264,368,112,6,91,27,864,-51,744,69,167,-13,141,13,89,7,102,-6,71,11,90,-8
"1006",2018-10-02,120,708,564,144,672,36,218,3488,75,65,786,165,2780,2940,-160,3232,-452,219,-1,244,-26,3504,-16,3904,-416,96,24,114,6,789,-3,864,-78,166,-1,173,-8,93,-18,84,-9,81,-16,77,-12
"1007",2018-10-03,105,618,612,6,582,36,200,3200,86,74,732,146,2582,2236,346,3082,-500,178,22,229,-29,2848,352,3664,-464,104,1,99,6,666,66,819,-87,130,16,174,-28,89,-3,86,0,82,-8,74,0
"1008",2018-10-04,99,582,684,-102,588,-6,213,3408,93,78,771,135,2826,3444,-618,3012,-186,258,-45,225,-12,4128,-720,3600,-192,116,-17,100,-1,906,-135,807,-36,173,-38,158,-23,98,-5,90,3,86,-8,75,3
"1009",2018-10-05,109,642,630,12,594,48,259,4144,84,75,909,189,3502,3402,100,2686,816,252,7,205,54,4032,112,3280,864,107,2,101,8,888,21,747,162,189,0,156,33,93,-9,89,-5,78,-3,77,-2
"1010",2018-10-06,112,660,540,120,702,-42,210,3360,81,67,762,163,2700,2740,-40,3122,-422,205,5,239,-29,3280,80,3824,-464,92,20,119,-7,747,15,849,-87,132,31,171,-8,82,-1,95,-14,73,-6,81,-14
"1011",2018-10-07,92,540,588,-48,570,-30,270,4320,88,77,942,176,3780,3220,560,3494,286,238,32,254,16,3808,512,4064,256,100,-8,97,-5,846,96,894,48,186,-10,162,14,84,4,88,0,68,9,76,1
"1012",2018-10-08,94,552,528,24,534,18,284,4544,100,85,984,191,3992,3504,488,3354,638,252,32,243,41,4032,512,3888,656,90,4,91,3,888,96,861,123,169,22,188,3,96,4,91,9,88,-3,83,2
"1013",2018-10-09,101,594,546,48,684,-90,220,3520,94,85,792,178,2926,3886,-960,2676,250,277,-57,210,10,4432,-912,3360,160,93,8,116,-15,963,-171,762,30,190,-12,150,28,86,8,93,1,73,12,77,8
"1014",2018-10-10,105,618,528,90,582,36,249,3984,88,73,879,162,3366,2816,550,3162,204,209,40,234,15,3344,640,3744,240,90,15,99,6,759,120,834,45,143,19,169,-7,85,3,93,-5,74,-1,83,-10
"1015",2018-10-11,112,660,600,60,636,24,290,4640,92,82,1002,215,3980,4184,-204,3876,104,299,-9,282,8,4784,-144,4512,128,102,10,108,4,1029,-27,978,24,205,10,183,32,91,1,82,10,79,3,74,8
"1016",2018-10-12,110,648,636,12,588,60,330,5280,84,71,1122,205,4632,3636,996,2836,1796,267,63,214,116,4272,1008,3424,1856,108,2,100,10,933,189,774,348,192,13,172,33,81,3,85,-1,70,1,73,-2
"1017",2018-10-13,104,612,618,-6,642,-30,232,3712,82,72,828,168,3100,2758,342,3486,-386,211,21,258,-26,3376,336,4128,-416,105,-1,109,-5,765,63,906,-78,150,18,169,-1,84,-2,94,-12,72,0,78,-6
"1018",2018-10-14,94,552,636,-84,624,-72,213,3408,93,82,771,163,2856,2468,388,3648,-792,194,19,267,-54,3104,304,4272,-864,108,-14,106,-12,714,57,933,-162,153,10,189,-26,90,3,87,6,76,6,76,6
"1019",2018-10-15,96,564,666,-102,534,30,269,4304,83,71,939,179,3740,3990,-250,3242,498,291,-22,236,33,4656,-352,3776,528,113,-17,91,5,1005,-66,840,99,197,-18,177,2,85,-2,88,-5,73,-2,77,-6
"1020",2018-10-16,94,552,690,-138,636,-84,213,3408,91,79,771,169,2856,2590,266,3044,-188,205,8,230,-17,3280,128,3680,-272,117,-23,108,-14,747,24,822,-51,146,23,157,12,94,-3,83,8,83,-4,72,7
"1021",2018-10-17,102,600,594,6,528,72,222,3552,94,80,798,153,2952,2958,-6,3168,-216,222,0,231,-9,3552,0,3696,-144,101,1,90,12,798,0,825,-27,168,-15,167,-14,85,9,91,3,73,7,76,4
"1022",2018-10-18,95,558,612,-54,564,-6,172,2752,92,83,648,121,2194,3660,-1466,3900,-1706,267,-95,279,-107,4272,-1520,4464,-1712,104,-9,96,-1,933,-285,969,-321,174,-53,181,-60,90,2,95,-3,78,5,81,2
"1023",2018-10-19,104,612,702,-90,654,-42,234,3744,94,82,834,169,3132,3090,42,2930,202,237,-3,224,10,3792,-48,3584,160,119,-15,111,-7,843,-9,804,30,174,-5,167,2,92,2,93,1,78,4,81,1
"1024",2018-10-20,111,654,672,-18,642,12,239,3824,90,73,849,172,3170,3520,-350,2958,212,262,-23,225,14,4192,-368,3600,224,114,-3,109,2,918,-69,807,42,193,-21,156,16,84,6,85,5,73,0,77,-4
"1025",2018-10-21,97,570,552,18,618,-48,246,3936,92,82,870,177,3366,3592,-226,3894,-528,259,-13,282,-36,4144,-208,4512,-576,94,3,105,-8,909,-39,978,-108,190,-13,206,-29,97,-5,88,4,84,-2,74,8
"1026",2018-10-22,114,672,528,144,606,66,263,4208,89,78,921,183,3536,2880,656,3314,222,213,50,245,18,3408,800,3920,288,90,24,103,11,771,150,867,54,151,32,174,9,90,-1,97,-8,79,-1,84,-6
"1027",2018-10-23,95,558,612,-54,618,-60,221,3536,96,82,795,166,2978,2892,86,3382,-404,219,2,250,-29,3504,32,4000,-464,104,-9,105,-10,789,6,882,-87,159,7,163,3,88,8,90,6,77,5,78,4
"1028",2018-10-24,107,630,576,54,534,96,254,4064,85,77,894,175,3434,3760,-326,3802,-368,271,-17,271,-17,4336,-272,4336,-272,98,9,91,16,945,-51,945,-51,181,-6,206,-31,96,-11,96,-11,82,-5,83,-6
"1029",2018-10-25,117,690,672,18,576,114,224,3584,85,70,804,161,2894,3376,-482,3344,-450,253,-29,245,-21,4048,-464,3920,-336,114,3,98,19,891,-87,867,-63,170,-9,162,-1,78,7,84,1,69,1,74,-4
"1030",2018-10-26,97,570,564,6,600,-30,267,4272,91,81,933,180,3702,4316,-614,3272,430,305,-38,242,25,4880,-608,3872,400,96,1,102,-5,1047,-114,858,75,203,-23,168,12,90,1,86,5,72,9,76,5
"1031",2018-10-27,95,558,624,-66,576,-18,231,3696,91,79,825,158,3138,3120,18,3072,66,234,-3,228,3,3744,-48,3648,48,106,-11,98,-3,834,-9,816,9,174,-16,169,-11,95,-4,88,3,85,-6,76,3
"1032",2018-10-28,91,534,684,-150,654,-120,192,3072,90,76,708,160,2538,2964,-426,2802,-264,228,-36,216,-24,3648,-576,3456,-384,116,-25,111,-20,816,-108,780,-72,174,-14,159,1,94,-4,87,3,84,-8,71,5
"1033",2018-10-29,104,612,648,-36,684,-72,250,4000,85,77,882,177,3388,4056,-668,2900,488,294,-44,224,26,4704,-704,3584,416,110,-6,116,-12,1014,-132,804,78,182,-5,160,17,89,-4,90,-5,75,2,84,-7
"1034",2018-10-30,95,558,528,30,702,-144,224,3584,95,81,804,155,3026,2992,34,2818,208,220,4,220,4,3520,64,3520,64,90,5,119,-24,792,12,792,12,179,-24,160,-5,90,5,91,4,80,1,77,4
"1035",2018-10-31,96,564,NA,NA,690,-126,238,3808,89,73,846,156,3244,NA,NA,2814,430,NA,NA,219,19,NA,NA,3504,304,NA,NA,117,-21,NA,NA,789,57,NA,NA,157,-1,NA,NA,82,7,NA,NA,67,6
"1036",2018-11-01,110,648,696,-48,666,-18,268,4288,86,80,936,182,3640,2936,704,3718,-78,227,41,274,-6,3632,656,4384,-96,118,-8,113,-3,813,123,954,-18,154,28,183,-1,96,-10,85,1,82,-2,75,5
"1037",2018-11-02,102,600,708,-108,576,24,256,4096,98,80,900,198,3496,2780,716,4256,-760,218,38,302,-46,3488,608,4832,-736,120,-18,98,4,786,114,1038,-138,165,33,200,-2,75,23,100,-2,65,15,90,-10
"1038",2018-11-03,120,708,618,90,588,120,206,3296,98,88,750,148,2588,2582,6,3028,-440,200,6,226,-20,3200,96,3616,-320,105,15,100,20,732,18,810,-60,146,2,176,-28,86,12,88,10,74,14,72,16
"1039",2018-11-04,120,708,582,126,564,144,231,3696,87,77,825,160,2988,2826,162,2732,256,213,18,206,25,3408,288,3296,400,99,21,96,24,771,54,750,75,135,25,140,20,93,-6,95,-8,78,-1,82,-5
